order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone_x,email_x,street_x,city_x,state_x,zip_code_x,item_id,product_id,quantity,list_price_x,discount,product_name,brand_id,category_id,model_year,list_price_y,category_name,store_name,phone_y,email_y,street_y,city_y,state_y,zip_code_y,total_price
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,Kerrie,Morton,,kerrie.morton@hotmail.com,8772 State St. ,Pittsford,NY,14534,3,102,2,489.99,0.1,Electra Townie Original 7D - 2017,1,2,2017,489.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,881.9820000000001
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035,1,5,1,1320.99,0.2,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1056.7920000000001
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,Cassondra,Pruitt,,cassondra.pruitt@aol.com,4 Alderwood Circle ,Merrick,NY,11566,1,23,1,299.99,0.1,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,269.99100000000004
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,1,66,2,250.99,0.05,Sun Bicycles Revolutions 24 - 2017,7,3,2017,250.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,476.881
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,2,106,1,449.99,0.05,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,427.4905
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,3,91,2,349.99,0.05,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,664.981
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,4,49,1,3499.99,0.2,Trek Domane SL 6 - 2017,9,7,2017,3499.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,2799.992
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,1,22,2,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,Children Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,431.98400000000004
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,2,71,2,416.99,0.05,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,792.281
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,3,101,1,339.99,0.05,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,Children Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,322.9905
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle ,Palos Verdes Peninsula,CA,90274,4,2,2,749.99,0.2,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1199.9840000000002
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,11570,1,90,2,209.99,0.1,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,377.982
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,11570,2,24,2,549.99,0.05,Electra Townie Original 21D - 2016,1,2,2016,549.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1044.981
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,1,38,1,549.99,0.07,Haro Flightline Two 26 Plus - 2017,2,6,2017,549.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,511.49069999999995
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,2,20,2,599.99,0.2,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,959.984
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,3,106,1,449.99,0.05,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,Comfort Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,427.4905
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Doris,Kaufman,,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,91010,4,46,1,1409.99,0.1,Haro SR 1.3 - 2017,2,6,2017,1409.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1268.991
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,1,64,1,489.99,0.05,Electra Townie Original 7D - 2017,1,3,2017,489.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,465.4905
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,2,48,1,1499.99,0.07,Trek Emonda S 4 - 2017,9,7,2017,1499.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1394.9906999999998
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,3,42,1,2299.99,0.2,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2299.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1839.992
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,4,2,1,749.99,0.07,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,697.4907
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,Luciana,Mcgee,,luciana.mcgee@msn.com,8002 Cross St. ,Selden,NY,11784,1,92,1,209.99,0.2,Haro Shredder 20 - 2017,2,1,2017,209.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,167.99200000000002
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,Chloe,Patel,,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,1,41,1,1469.99,0.07,Haro Shift R3 - 2017,2,6,2017,1469.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1367.0907
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,1,91,1,349.99,0.2,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,Children Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,279.992
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,2,31,1,1632.99,0.1,Surly Wednesday - 2017,8,6,2017,1632.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1469.691
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,3,4,2,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,5393.9814
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,1,7,1,3999.99,0.07,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,3719.9906999999994
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,2,44,1,539.99,0.1,Haro SR 1.1 - 2017,2,6,2017,539.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,485.99100000000004
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,1,76,1,299.99,0.05,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,284.9905
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,2,39,2,1499.99,0.07,Trek Stache 5 - 2017,9,6,2017,1499.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,2789.9813999999997
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,3,78,1,647.99,0.05,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,615.5905
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Novella,Patel,,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,11542,4,80,2,761.99,0.07,Sun Bicycles Brickell Tandem CB - 2017,7,3,2017,761.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1417.3013999999998
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,Ehtel,Cobb,,ehtel.cobb@hotmail.com,741 Rockville Drive ,Lockport,NY,14094,1,77,1,799.99,0.2,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,799.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,639.9920000000001
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,Ehtel,Cobb,,ehtel.cobb@hotmail.com,741 Rockville Drive ,Lockport,NY,14094,2,75,2,599.99,0.07,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,3,2017,599.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1115.9814
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,Ehtel,Cobb,,ehtel.cobb@hotmail.com,741 Rockville Drive ,Lockport,NY,14094,3,48,1,1499.99,0.1,Trek Emonda S 4 - 2017,9,7,2017,1499.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1349.991
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,Romana,Barnes,,romana.barnes@yahoo.com,9776 Shipley Rd. ,Floral Park,NY,11001,1,68,1,449.99,0.2,Sun Bicycles Cruz 3 - 2017,7,3,2017,449.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,359.992
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,Romana,Barnes,,romana.barnes@yahoo.com,9776 Shipley Rd. ,Floral Park,NY,11001,2,73,1,749.99,0.2,Sun Bicycles Brickell Tandem 7 - 2017,7,3,2017,749.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,599.9920000000001
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,Romana,Barnes,,romana.barnes@yahoo.com,9776 Shipley Rd. ,Floral Park,NY,11001,3,86,1,149.99,0.1,Trek Girl's Kickster - 2017,9,1,2017,149.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,134.991
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,Agatha,Melton,,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,11413,1,74,2,439.99,0.05,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,835.981
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,Agatha,Melton,,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,11413,2,6,1,469.99,0.1,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,422.99100000000004
924,68,3,2017-06-02,2017-06-02,,3,8,Jayne,Kirkland,,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,1,97,2,349.99,0.2,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,Children Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,559.984
924,68,3,2017-06-02,2017-06-02,,3,8,Jayne,Kirkland,,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,2,36,1,832.99,0.2,Surly Troll Frameset - 2017,8,6,2017,832.99,Mountain Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,666.392
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,Conrad,Mueller,,conrad.mueller@yahoo.com,3 Myrtle St. ,Massapequa,NY,11758,1,97,1,349.99,0.07,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,325.4907
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,Conrad,Mueller,,conrad.mueller@yahoo.com,3 Myrtle St. ,Massapequa,NY,11758,2,62,2,3499.99,0.2,Trek Boone 7 - 2017,9,4,2017,3499.99,Cyclocross Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,5599.984
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,Mariana,Strong,,mariana.strong@msn.com,972 Dunbar Dr. ,Santa Clara,CA,95050,1,37,2,379.99,0.2,Haro Flightline One ST - 2017,2,6,2017,379.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,607.984
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,95127,1,74,2,439.99,0.1,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,791.9820000000001
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,95127,2,16,2,599.99,0.2,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,959.984
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,95127,3,50,1,5999.99,0.1,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,Road Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,5399.991
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,95127,4,3,1,999.99,0.1,Surly Wednesday Frameset - 2016,8,6,2016,999.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,899.991
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,95127,5,43,1,5299.99,0.07,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,4928.990699999999
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,92806,1,71,2,416.99,0.05,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,792.281
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,92806,2,83,1,149.99,0.2,Trek Boy's Kickster - 2015/2017,9,1,2017,149.99,Children Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,119.99200000000002
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,Myron,Ruiz,,myron.ruiz@gmail.com,45 Shadow Brook Lane ,Amityville,NY,11701,1,82,1,659.99,0.2,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,527.9920000000001
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,Myron,Ruiz,,myron.ruiz@gmail.com,45 Shadow Brook Lane ,Amityville,NY,11701,2,63,2,3499.99,0.1,Trek Boone Race Shop Limited - 2017,9,4,2017,3499.99,Cyclocross Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,6299.982
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,Myron,Ruiz,,myron.ruiz@gmail.com,45 Shadow Brook Lane ,Amityville,NY,11701,3,24,1,549.99,0.05,Electra Townie Original 21D - 2016,1,2,2016,549.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,522.4905
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,1,56,2,5499.99,0.07,Trek Domane SLR 6 Disc - 2017,9,7,2017,5499.99,Road Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,10229.981399999999
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,2,82,1,659.99,0.07,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,613.7907
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,3,60,1,1559.99,0.1,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,Electric Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1403.991
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,4,65,2,346.99,0.05,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,659.281
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,5,51,2,6499.99,0.1,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,Road Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,11699.982
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,Tressa,Weiss,,tressa.weiss@msn.com,52 Wild Rose Avenue ,Ossining,NY,10562,1,49,2,3499.99,0.07,Trek Domane SL 6 - 2017,9,7,2017,3499.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,6509.981399999999
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,Tressa,Weiss,,tressa.weiss@msn.com,52 Wild Rose Avenue ,Ossining,NY,10562,2,76,1,299.99,0.2,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,239.99200000000002
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,Douglas,Richards,,douglas.richards@hotmail.com,221 Arcadia Lane ,Valley Stream,NY,11580,1,74,1,439.99,0.05,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,417.9905
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,Alita,Salinas,,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,1,77,1,799.99,0.07,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,799.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,743.9907
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,Alita,Salinas,,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,2,21,1,269.99,0.2,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,215.99200000000002
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,Alita,Salinas,,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,3,75,2,599.99,0.05,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,3,2017,599.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1139.981
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,1,35,2,832.99,0.05,Sun Bicycles Spider 3i - 2017,7,6,2017,832.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1582.681
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,2,48,1,1499.99,0.05,Trek Emonda S 4 - 2017,9,7,2017,1499.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1424.9904999999999
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane ,Troy,NY,12180,3,18,1,449.0,0.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,404.1
